gatunek;species_name;latin_name;english_name;BUL_SPECIES_NR;Grupa_gat;Nr_grupy_gat;grupa_wieku;code;col
JD.KS;jodła kaukaska;Abies nordmanniana;;593;JD;21;4;JD4;#1E90FF
JD.AL;jodła algierska;Abies numidica;;579;JD;21;1;JD1;#87CEFA
JD.AL;jodła algierska;Abies numidica;;579;JD;21;2;JD2;#52AFFC
JD.AL;jodła algierska;Abies numidica;;579;JD;21;3;JD3;#1E90FF
JD.AL;jodła algierska;Abies numidica;;579;JD;21;4;JD4;#1E90FF
JD.P;jodła Pardego;Abies pardei;;600;JD;21;1;JD1;#87CEFA
JD.P;jodła Pardego;Abies pardei;;600;JD;21;2;JD2;#52AFFC
JD.P;jodła Pardego;Abies pardei;;600;JD;21;3;JD3;#1E90FF
JD.P;jodła Pardego;Abies pardei;;600;JD;21;4;JD4;#1E90FF
ABI.PI;jodła sp.;Abies pindrow;;306;JD;21;1;JD1;#87CEFA
ABI.PI;jodła sp.;Abies pindrow;;306;JD;21;2;JD2;#52AFFC
ABI.PI;jodła sp.;Abies pindrow;;306;JD;21;3;JD3;#1E90FF
ABI.PI;jodła sp.;Abies pindrow;;306;JD;21;4;JD4;#1E90FF
JD.H;jodła hiszpańska;Abies pinsapo;;589;JD;21;1;JD1;#87CEFA
JD.H;jodła hiszpańska;Abies pinsapo;;589;JD;21;2;JD2;#52AFFC
JD.H;jodła hiszpańska;Abies pinsapo;;589;JD;21;3;JD3;#1E90FF
JD.H;jodła hiszpańska;Abies pinsapo;;589;JD;21;4;JD4;#1E90FF
JD.SL;jodła szlachetna;Abies procera;;603;JD;21;1;JD1;#87CEFA
JD.SL;jodła szlachetna;Abies procera;;603;JD;21;2;JD2;#52AFFC
JD.SL;jodła szlachetna;Abies procera;;603;JD;21;3;JD3;#1E90FF
JD.SL;jodła szlachetna;Abies procera;;603;JD;21;4;JD4;#1E90FF
JD.SC;jodła sachalińska;Abies sachalinensis;;602;JD;21;1;JD1;#87CEFA
JD.SC;jodła sachalińska;Abies sachalinensis;;602;JD;21;2;JD2;#52AFFC
JD.SC;jodła sachalińska;Abies sachalinensis;;602;JD;21;3;JD3;#1E90FF
JD.SC;jodła sachalińska;Abies sachalinensis;;602;JD;21;4;JD4;#1E90FF
ABI.SA.MA;jodła sachalińska;Abies sachalinensis mayriana;;307;JD;21;1;JD1;#87CEFA
ABI.SA.MA;jodła sachalińska;Abies sachalinensis mayriana;;307;JD;21;2;JD2;#52AFFC
ABI.SA.MA;jodła sachalińska;Abies sachalinensis mayriana;;307;JD;21;3;JD3;#1E90FF
ABI.SA.MA;jodła sachalińska;Abies sachalinensis mayriana;;307;JD;21;4;JD4;#1E90FF
ABI.SA.NE;jodła sachalińska;Abies sachalinensis nemorensis;;308;JD;21;1;JD1;#87CEFA
ABI.SA.NE;jodła sachalińska;Abies sachalinensis nemorensis;;308;JD;21;2;JD2;#52AFFC
ABI.SA.NE;jodła sachalińska;Abies sachalinensis nemorensis;;308;JD;21;3;JD3;#1E90FF
ABI.SA.NE;jodła sachalińska;Abies sachalinensis nemorensis;;308;JD;21;4;JD4;#1E90FF
JD.SYB;jodła syberyjska;Abies sibirica;;605;JD;21;1;JD1;#87CEFA
JD.SYB;jodła syberyjska;Abies sibirica;;605;JD;21;2;JD2;#52AFFC
JD.SYB;jodła syberyjska;Abies sibirica;;605;JD;21;3;JD3;#1E90FF
JD.SYB;jodła syberyjska;Abies sibirica;;605;JD;21;4;JD4;#1E90FF
JD.NO;jodła nieokreślona;Abies species;;598;JD;21;1;JD1;#87CEFA
JD.NO;jodła nieokreślona;Abies species;;598;JD;21;2;JD2;#52AFFC
JD.NO;jodła nieokreślona;Abies species;;598;JD;21;3;JD3;#1E90FF
JD.NO;jodła nieokreślona;Abies species;;598;JD;21;4;JD4;#1E90FF
JD.V;jodła Veitha;Abies veitchii;;607;JD;21;1;JD1;#87CEFA
JD.V;jodła Veitha;Abies veitchii;;607;JD;21;2;JD2;#52AFFC
JD.V;jodła Veitha;Abies veitchii;;607;JD;21;3;JD3;#1E90FF
JD.V;jodła Veitha;Abies veitchii;;607;JD;21;4;JD4;#1E90FF
JD.VI;jodła Vilmorina;Abies vilmorinii;;608;JD;21;1;JD1;#87CEFA
JD.VI;jodła Vilmorina;Abies vilmorinii;;608;JD;21;2;JD2;#52AFFC
JD.VI;jodła Vilmorina;Abies vilmorinii;;608;JD;21;3;JD3;#1E90FF
JD.VI;jodła Vilmorina;Abies vilmorinii;;608;JD;21;4;JD4;#1E90FF
KL.O;klon okrągłolistny;Acer circinatum;;642;DB;40;1;DB1;#D2D2D2
KL.O;klon okrągłolistny;Acer circinatum;;642;DB;40;2;DB2;#AFAFAF
KL.O;klon okrągłolistny;Acer circinatum;;642;DB;40;3;DB3;#8C8C8C
KL.O;klon okrągłolistny;Acer circinatum;;642;DB;40;4;DB4;#8C8C8C
KL.G;klon ginnala;Acer ginnala;;640;DB;40;1;DB1;#D2D2D2
KL.G;klon ginnala;Acer ginnala;;640;DB;40;2;DB2;#AFAFAF
KL.G;klon ginnala;Acer ginnala;;640;DB;40;3;DB3;#8C8C8C
KL.G;klon ginnala;Acer ginnala;;640;DB;40;4;DB4;#8C8C8C
JKL;klon jesionolistny;Acer negundo;;94;TP;90;1;TP1;#FFE1E1
JKL;klon jesionolistny;Acer negundo;;94;TP;90;2;TP2;#FFB4B4
JKL;klon jesionolistny;Acer negundo;;94;TP;90;3;TP3;#FFB4B4
JKL;klon jesionolistny;Acer negundo;;94;TP;90;4;TP4;#FF8787
ACE.NE.AU;klon jesionolistny;Acer negundo Auratum;;309;DB;40;1;DB1;#D2D2D2
ACE.NE.AU;klon jesionolistny;Acer negundo Auratum;;309;DB;40;2;DB2;#AFAFAF
ACE.NE.AU;klon jesionolistny;Acer negundo Auratum;;309;DB;40;3;DB3;#8C8C8C
ACE.NE.AU;klon jesionolistny;Acer negundo Auratum;;309;DB;40;4;DB4;#8C8C8C
ACE.NE.AV;klon jesionolistny;Acer negundo Aureovariegatum;;310;DB;40;1;DB1;#D2D2D2
ACE.NE.AV;klon jesionolistny;Acer negundo Aureovariegatum;;310;DB;40;2;DB2;#AFAFAF
ACE.NE.AV;klon jesionolistny;Acer negundo Aureovariegatum;;310;DB;40;3;DB3;#8C8C8C
ACE.NE.AV;klon jesionolistny;Acer negundo Aureovariegatum;;310;DB;40;4;DB4;#8C8C8C
ACE.NE.OD;klon jesionolistny;Acer negundo Odessanum;;311;DB;40;1;DB1;#D2D2D2
ACE.NE.OD;klon jesionolistny;Acer negundo Odessanum;;311;DB;40;2;DB2;#AFAFAF
ACE.NE.OD;klon jesionolistny;Acer negundo Odessanum;;311;DB;40;3;DB3;#8C8C8C
ACE.NE.OD;klon jesionolistny;Acer negundo Odessanum;;311;DB;40;4;DB4;#8C8C8C
ACE.NE.VA;klon jesionolistny;Acer negundo Variegatum;;312;DB;40;1;DB1;#D2D2D2
ACE.NE.VA;klon jesionolistny;Acer negundo Variegatum;;312;DB;40;2;DB2;#AFAFAF
ACE.NE.VA;klon jesionolistny;Acer negundo Variegatum;;312;DB;40;3;DB3;#8C8C8C
ACE.NE.VA;klon jesionolistny;Acer negundo Variegatum;;312;DB;40;4;DB4;#8C8C8C
KL.N;klon nikkonski;Acer nikoense;;641;DB;40;1;DB1;#D2D2D2
KL.N;klon nikkonski;Acer nikoense;;641;DB;40;2;DB2;#AFAFAF
KL.N;klon nikkonski;Acer nikoense;;641;DB;40;3;DB3;#8C8C8C
KL.N;klon nikkonski;Acer nikoense;;641;DB;40;4;DB4;#8C8C8C
KL.PA;klon palmowy;Acer palmatum;;643;DB;40;1;DB1;#D2D2D2
KL.PA;klon palmowy;Acer palmatum;;643;DB;40;2;DB2;#AFAFAF
KL.PA;klon palmowy;Acer palmatum;;643;DB;40;3;DB3;#8C8C8C
KL.PA;klon palmowy;Acer palmatum;;643;DB;40;4;DB4;#8C8C8C
ACE.PA.AT;klon palmowy;Acer palmatum atropurpureum;;313;DB;40;1;DB1;#D2D2D2
ACE.PA.AT;klon palmowy;Acer palmatum atropurpureum;;313;DB;40;2;DB2;#AFAFAF
ACE.PA.AT;klon palmowy;Acer palmatum atropurpureum;;313;DB;40;3;DB3;#8C8C8C
ACE.PA.AT;klon palmowy;Acer palmatum atropurpureum;;313;DB;40;4;DB4;#8C8C8C
KL.PE;klon pensylwanski;Acer pensylvanicum;;644;DB;40;1;DB1;#D2D2D2
KL.PE;klon pensylwanski;Acer pensylvanicum;;644;DB;40;2;DB2;#AFAFAF
KL.PE;klon pensylwanski;Acer pensylvanicum;;644;DB;40;3;DB3;#8C8C8C
KL.PE;klon pensylwanski;Acer pensylvanicum;;644;DB;40;4;DB4;#8C8C8C
ACE.PL.CK;klon pospolity;Acer platanoides;;314;DB;40;1;DB1;#D2D2D2
ACE.PL.CK;klon pospolity;Acer platanoides;;314;DB;40;2;DB2;#AFAFAF
ACE.PL.CK;klon pospolity;Acer platanoides;;314;DB;40;3;DB3;#8C8C8C
ACE.PL.CK;klon pospolity;Acer platanoides;;314;DB;40;4;DB4;#8C8C8C
ACE.PL.DR;klon pospolity;Acer platanoides Drummondii;;315;DB;40;1;DB1;#D2D2D2
ACE.PL.DR;klon pospolity;Acer platanoides Drummondii;;315;DB;40;2;DB2;#AFAFAF
ACE.PL.DR;klon pospolity;Acer platanoides Drummondii;;315;DB;40;3;DB3;#8C8C8C
ACE.PL.DR;klon pospolity;Acer platanoides Drummondii;;315;DB;40;4;DB4;#8C8C8C
ACE.PL.FB;klon pospolity;Acer platanoides Faassen's Bl.;;316;DB;40;1;DB1;#D2D2D2
ACE.PL.FB;klon pospolity;Acer platanoides Faassen's Bl.;;316;DB;40;2;DB2;#AFAFAF
ACE.PL.FB;klon pospolity;Acer platanoides Faassen's Bl.;;316;DB;40;3;DB3;#8C8C8C
ACE.PL.FB;klon pospolity;Acer platanoides Faassen's Bl.;;316;DB;40;4;DB4;#8C8C8C
ACE.PL.GL;klon pospolity;Acer platanoides Globosum;;317;DB;40;1;DB1;#D2D2D2
ACE.PL.GL;klon pospolity;Acer platanoides Globosum;;317;DB;40;2;DB2;#AFAFAF
ACE.PL.GL;klon pospolity;Acer platanoides Globosum;;317;DB;40;3;DB3;#8C8C8C
ACE.PL.GL;klon pospolity;Acer platanoides Globosum;;317;DB;40;4;DB4;#8C8C8C
ACE.PL.LO;klon pospolity;Acer platanoides Palmatifidum;;318;DB;40;1;DB1;#D2D2D2
ACE.PL.LO;klon pospolity;Acer platanoides Palmatifidum;;318;DB;40;2;DB2;#AFAFAF
ACE.PL.LO;klon pospolity;Acer platanoides Palmatifidum;;318;DB;40;3;DB3;#8C8C8C
ACE.PL.LO;klon pospolity;Acer platanoides Palmatifidum;;318;DB;40;4;DB4;#8C8C8C
ACE.PL.RE;klon pospolity;Acer platanoides Reitenbacha;;319;DB;40;1;DB1;#D2D2D2
ACE.PL.RE;klon pospolity;Acer platanoides Reitenbacha;;319;DB;40;2;DB2;#AFAFAF
ACE.PL.RE;klon pospolity;Acer platanoides Reitenbacha;;319;DB;40;3;DB3;#8C8C8C
ACE.PL.RE;klon pospolity;Acer platanoides Reitenbacha;;319;DB;40;4;DB4;#8C8C8C
ACE.PL.SC;klon pospolity;Acer platanoides Schwedleri;;320;DB;40;1;DB1;#D2D2D2
ACE.PL.SC;klon pospolity;Acer platanoides Schwedleri;;320;DB;40;2;DB2;#AFAFAF
ACE.PL.SC;klon pospolity;Acer platanoides Schwedleri;;320;DB;40;3;DB3;#8C8C8C
ACE.PL.SC;klon pospolity;Acer platanoides Schwedleri;;320;DB;40;4;DB4;#8C8C8C
ACE.PS.LE;klon jawor;Acer pseudoplatanus Leopoldii;;321;DB;40;1;DB1;#D2D2D2
ACE.PS.LE;klon jawor;Acer pseudoplatanus Leopoldii;;321;DB;40;2;DB2;#AFAFAF
ACE.PS.LE;klon jawor;Acer pseudoplatanus Leopoldii;;321;DB;40;3;DB3;#8C8C8C
ACE.PS.LE;klon jawor;Acer pseudoplatanus Leopoldii;;321;DB;40;4;DB4;#8C8C8C
ACE.PS.PH;klon jawor;Acer pseudoplatanus Pr.Handjer;;322;DB;40;1;DB1;#D2D2D2
ACE.PS.PH;klon jawor;Acer pseudoplatanus Pr.Handjer;;322;DB;40;2;DB2;#AFAFAF
ACE.PS.PH;klon jawor;Acer pseudoplatanus Pr.Handjer;;322;DB;40;3;DB3;#8C8C8C
ACE.PS.PH;klon jawor;Acer pseudoplatanus Pr.Handjer;;322;DB;40;4;DB4;#8C8C8C
ACE.PS.PU;klon jawor;Acer pseudoplatanus Purpureum;;323;DB;40;1;DB1;#D2D2D2
ACE.PS.PU;klon jawor;Acer pseudoplatanus Purpureum;;323;DB;40;2;DB2;#AFAFAF
ACE.PS.PU;klon jawor;Acer pseudoplatanus Purpureum;;323;DB;40;3;DB3;#8C8C8C
ACE.PS.PU;klon jawor;Acer pseudoplatanus Purpureum;;323;DB;40;4;DB4;#8C8C8C
ACE.PS.SL;klon jawor;Acer pseudoplatanus Sim.Lo.Fr.;;324;DB;40;1;DB1;#D2D2D2
ACE.PS.SL;klon jawor;Acer pseudoplatanus Sim.Lo.Fr.;;324;DB;40;2;DB2;#AFAFAF
ACE.PS.SL;klon jawor;Acer pseudoplatanus Sim.Lo.Fr.;;324;DB;40;3;DB3;#8C8C8C
ACE.PS.SL;klon jawor;Acer pseudoplatanus Sim.Lo.Fr.;;324;DB;40;4;DB4;#8C8C8C
ACE.PS.WO;klon jawor;Acer pseudoplatanus Worleei;;325;DB;40;1;DB1;#D2D2D2
ACE.PS.WO;klon jawor;Acer pseudoplatanus Worleei;;325;DB;40;2;DB2;#AFAFAF
ACE.PS.WO;klon jawor;Acer pseudoplatanus Worleei;;325;DB;40;3;DB3;#8C8C8C
ACE.PS.WO;klon jawor;Acer pseudoplatanus Worleei;;325;DB;40;4;DB4;#8C8C8C
KL.CZ;klon czerwony;Acer rubrum;;638;DB;40;1;DB1;#D2D2D2
KL.CZ;klon czerwony;Acer rubrum;;638;DB;40;2;DB2;#AFAFAF
KL.CZ;klon czerwony;Acer rubrum;;638;DB;40;3;DB3;#8C8C8C
KL.CZ;klon czerwony;Acer rubrum;;638;DB;40;4;DB4;#8C8C8C
KL.CZ.CO;klon czerwony;Acer rubrum;;639;DB;40;1;DB1;#D2D2D2
KL.CZ.CO;klon czerwony;Acer rubrum;;639;DB;40;2;DB2;#AFAFAF
KL.CZ.CO;klon czerwony;Acer rubrum;;639;DB;40;3;DB3;#8C8C8C
KL.CZ.CO;klon czerwony;Acer rubrum;;639;DB;40;4;DB4;#8C8C8C
KL.SR;klon srebrzysty;Acer saccharinum;;645;DB;40;1;DB1;#D2D2D2
KL.SR;klon srebrzysty;Acer saccharinum;;645;DB;40;2;DB2;#AFAFAF
KL.SR;klon srebrzysty;Acer saccharinum;;645;DB;40;3;DB3;#8C8C8C
KL.SR;klon srebrzysty;Acer saccharinum;;645;DB;40;4;DB4;#8C8C8C
ACE.SA.WI;klon srebrzysty;Acer saccharinum Lacin.Wieri;;328;DB;40;1;DB1;#D2D2D2
ACE.SA.WI;klon srebrzysty;Acer saccharinum Lacin.Wieri;;328;DB;40;2;DB2;#AFAFAF
ACE.SA.WI;klon srebrzysty;Acer saccharinum Lacin.Wieri;;328;DB;40;3;DB3;#8C8C8C
ACE.SA.WI;klon srebrzysty;Acer saccharinum Lacin.Wieri;;328;DB;40;4;DB4;#8C8C8C
ACE.SA.LU;klon srebrzysty;Acer saccharinum Lutescens;;326;DB;40;1;DB1;#D2D2D2
ACE.SA.LU;klon srebrzysty;Acer saccharinum Lutescens;;326;DB;40;2;DB2;#AFAFAF
ACE.SA.LU;klon srebrzysty;Acer saccharinum Lutescens;;326;DB;40;3;DB3;#8C8C8C
ACE.SA.LU;klon srebrzysty;Acer saccharinum Lutescens;;326;DB;40;4;DB4;#8C8C8C
ACE.SA.PY;klon srebrzysty;Acer saccharinum Pyramidale;;327;DB;40;1;DB1;#D2D2D2
ACE.SA.PY;klon srebrzysty;Acer saccharinum Pyramidale;;327;DB;40;2;DB2;#AFAFAF
ACE.SA.PY;klon srebrzysty;Acer saccharinum Pyramidale;;327;DB;40;3;DB3;#8C8C8C
ACE.SA.PY;klon srebrzysty;Acer saccharinum Pyramidale;;327;DB;40;4;DB4;#8C8C8C
KL.C;klon cukrowy;Acer saccharum;;637;DB;40;1;DB1;#D2D2D2
KL.C;klon cukrowy;Acer saccharum;;637;DB;40;2;DB2;#AFAFAF
KL.C;klon cukrowy;Acer saccharum;;637;DB;40;3;DB3;#8C8C8C
KL.C;klon cukrowy;Acer saccharum;;637;DB;40;4;DB4;#8C8C8C
KL.T;klon tatarski;Acer tataricum;;646;DB;40;1;DB1;#D2D2D2
KL.T;klon tatarski;Acer tataricum;;646;DB;40;2;DB2;#AFAFAF
KL.T;klon tatarski;Acer tataricum;;646;DB;40;3;DB3;#8C8C8C
KL.T;klon tatarski;Acer tataricum;;646;DB;40;4;DB4;#8C8C8C
TOJ.MOR;tojad morawski;Aconitum firmum ssp.moravicum;;NA;NA;NA;NA;NA;NA
AKT.O;aktinidia ostrolistna;Actinidia arguta;;334;NA;NA;NA;NA;NA
AKT.P;aktinidia pstrolistna;Actinidia kolomikta;;335;NA;NA;NA;NA;NA
DZW.WON;dzwonecznik wonny;Adenophora lilifolia;;NA;NA;NA;NA;NA;NA
KSZ.C;kasztanowiec czerwony;Aesculus carnea;;653;TP;90;1;TP1;#FFE1E1
KSZ.C;kasztanowiec czerwony;Aesculus carnea;;653;TP;90;2;TP2;#FFB4B4
KSZ.C;kasztanowiec czerwony;Aesculus carnea;;653;TP;90;3;TP3;#FFB4B4
KSZ.C;kasztanowiec czerwony;Aesculus carnea;;653;TP;90;4;TP4;#FF8787
KSZ.G;kasztanowiec gładki;Aesculus glabra;;655;TP;90;1;TP1;#FFE1E1
KSZ.G;kasztanowiec gładki;Aesculus glabra;;655;TP;90;2;TP2;#FFB4B4
KSZ.G;kasztanowiec gładki;Aesculus glabra;;655;TP;90;3;TP3;#FFB4B4
KSZ.G;kasztanowiec gładki;Aesculus glabra;;655;TP;90;4;TP4;#FF8787
AES.HI.BA;kasztanowiec biały;Aesculus hippocastanum Bauman.;;329;TP;90;1;TP1;#FFE1E1
AES.HI.BA;kasztanowiec biały;Aesculus hippocastanum Bauman.;;329;TP;90;2;TP2;#FFB4B4
AES.HI.BA;kasztanowiec biały;Aesculus hippocastanum Bauman.;;329;TP;90;3;TP3;#FFB4B4
AES.HI.BA;kasztanowiec biały;Aesculus hippocastanum Bauman.;;329;TP;90;4;TP4;#FF8787
AES.HI.PA;kasztanowiec biały;Aesculus hippocastanum Partyz.;;330;TP;90;1;TP1;#FFE1E1
AES.HI.PA;kasztanowiec biały;Aesculus hippocastanum Partyz.;;330;TP;90;2;TP2;#FFB4B4
AES.HI.PA;kasztanowiec biały;Aesculus hippocastanum Partyz.;;330;TP;90;3;TP3;#FFB4B4
AES.HI.PA;kasztanowiec biały;Aesculus hippocastanum Partyz.;;330;TP;90;4;TP4;#FF8787
AES.HI.PY;kasztanowiec biały;Aesculus hippocastanum Pyram.;;331;TP;90;1;TP1;#FFE1E1
AES.HI.PY;kasztanowiec biały;Aesculus hippocastanum Pyram.;;331;TP;90;2;TP2;#FFB4B4
AES.HI.PY;kasztanowiec biały;Aesculus hippocastanum Pyram.;;331;TP;90;3;TP3;#FFB4B4
AES.HI.PY;kasztanowiec biały;Aesculus hippocastanum Pyram.;;331;TP;90;4;TP4;#FF8787
AES.HI.UM;kasztanowiec biały;Aesculus hippocastanum Umbrac.;;332;TP;90;1;TP1;#FFE1E1
AES.HI.UM;kasztanowiec biały;Aesculus hippocastanum Umbrac.;;332;TP;90;2;TP2;#FFB4B4
AES.HI.UM;kasztanowiec biały;Aesculus hippocastanum Umbrac.;;332;TP;90;3;TP3;#FFB4B4
AES.HI.UM;kasztanowiec biały;Aesculus hippocastanum Umbrac.;;332;TP;90;4;TP4;#FF8787
KSZ.Z;kasztanowiec zółty;Aesculus octandra;;657;TP;90;1;TP1;#FFE1E1
KSZ.Z;kasztanowiec zółty;Aesculus octandra;;657;TP;90;2;TP2;#FFB4B4
KSZ.Z;kasztanowiec zółty;Aesculus octandra;;657;TP;90;3;TP3;#FFB4B4
KSZ.Z;kasztanowiec zółty;Aesculus octandra;;657;TP;90;4;TP4;#FF8787
KSZ.D;kasztanowiec drobnokwiatowy;Aesculus parviflora;;654;TP;90;1;TP1;#FFE1E1
KSZ.D;kasztanowiec drobnokwiatowy;Aesculus parviflora;;654;TP;90;2;TP2;#FFB4B4
KSZ.D;kasztanowiec drobnokwiatowy;Aesculus parviflora;;654;TP;90;3;TP3;#FFB4B4
KSZ.D;kasztanowiec drobnokwiatowy;Aesculus parviflora;;654;TP;90;4;TP4;#FF8787
KSZ.K;kasztanowiec krwisty;Aesculus pavia;;656;TP;90;1;TP1;#FFE1E1
KSZ.K;kasztanowiec krwisty;Aesculus pavia;;656;TP;90;2;TP2;#FFB4B4
KSZ.K;kasztanowiec krwisty;Aesculus pavia;;656;TP;90;3;TP3;#FFB4B4
KSZ.K;kasztanowiec krwisty;Aesculus pavia;;656;TP;90;4;TP4;#FF8787
RZE.SZC;rzepik szczeciniasty;Agrimonia pilosa;;NA;NA;NA;NA;NA;NA
CZS.SYB;czosnek syberyjski;Allium sibiricum;;NA;NA;NA;NA;NA;NA
CZS.SIT;czosnek siatkowaty;Allium victorialis;;NA;NA;NA;NA;NA;NA
ALN.IN.LA;olsza szara;"Alnus incana ""Laciniata""";;336;OL;71;1;OL1;#DDFEDC
ALN.IN.LA;olsza szara;"Alnus incana ""Laciniata""";;336;OL;71;2;OL2;#6EFEA9
ALN.IN.LA;olsza szara;"Alnus incana ""Laciniata""";;336;OL;71;3;OL3;#00FE76
ALN.IN.LA;olsza szara;"Alnus incana ""Laciniata""";;336;OL;71;4;OL4;#00FE76
ALN.IN.PE;olsza szara;"Alnus incana ""Pendula""";;337;OL;71;1;OL1;#DDFEDC
ALN.IN.PE;olsza szara;"Alnus incana ""Pendula""";;337;OL;71;2;OL2;#6EFEA9
ALN.IN.PE;olsza szara;"Alnus incana ""Pendula""";;337;OL;71;3;OL3;#00FE76
ALN.IN.PE;olsza szara;"Alnus incana ""Pendula""";;337;OL;71;4;OL4;#00FE76
ŚWŚ.K;świdośliwa kanadyjska;Amelanchier canadensis;;955;NA;NA;NA;NA;NA
ŚWŚ.J;świdośliwa jajowata;Amelanchier ovalis;;954;NA;NA;NA;NA;NA
AMF.K;amorfa krzewiasta;Amorpha fruticosa;;339;NA;NA;NA;NA;NA
STB.ŁĄK;starodub łąkowy;Angelica palustris;;NA;NA;NA;NA;NA;NA
SEL.WĘZ;selery węzłobaldachowe;Apium nodiflorum (L.) Lag.;;NA;NA;NA;NA;NA;NA
PĘC.BŁO;selery (pęczyna) błotne;Apium repens;;NA;NA;NA;NA;NA;NA
GĘS.ALP;gęsiówka alpejska;Arabis alpina;;NA;NA;NA;NA;NA;NA
ARA.C;araukaria chilijska;Araucaria araucana;;340;NA;NA;NA;NA;NA
ARA.W;araukaria wyniosła;Araucaria heterophylla;;341;NA;NA;NA;NA;NA
KOK.W;kokornak wielkokwiatowy;Aristolochia durior;;651;NA;NA;NA;NA;NA
ARO.C;aronia czarna;Aronia melanocarpa;;342;NA;NA;NA;NA;NA
ZAN.SER;zanokcica serpentynowa;Asplenium adulterinum;;NA;NA;NA;NA;NA;NA
TRG.ZWI;traganek zwisłokwiatowy;Astragalus penduliflorus Lam.;;NA;NA;NA;NA;NA;NA
BER.W;berberys wiązkowy;Berberis aggregata;;359;NA;NA;NA;NA;NA
BER.AG.PR;berberys wiązkowy;Berberis aggregata prattii;;346;NA;NA;NA;NA;NA
BER.C;berberys Chopina;Berberis chopinii;;349;NA;NA;NA;NA;NA
BER.C.PUR;berberys Chopina;Berberis chopinii purpurowy;;350;NA;NA;NA;NA;NA
BER.G;berberys Gagnepaina;Berberis gagnepainii;;351;NA;NA;NA;NA;NA
BER.GA.LA;berberys Gagnepaina;Berberis gagnepainii lanceifo.;;352;NA;NA;NA;NA;NA
BER.HYB.C;berberys mieszańcowy;Berberis hyb.-gagnepa.Chenault;;353;NA;NA;NA;NA;NA
BER.J;berberys Juliany;Berberis julianae;;354;NA;NA;NA;NA;NA
BER.K;berberys koreański;Berberis koreana;;355;NA;NA;NA;NA;NA
BER.T;berberys Thunberga;Berberis thunbergii;;356;NA;NA;NA;NA;NA
BER.AT.NA;berberys Thunberga;Berberis thunbergii Atrop.Nana;;347;NA;NA;NA;NA;NA
BER.TH.AT;berberys Thunberga;Berberis thunbergii Atropurpu.;;357;NA;NA;NA;NA;NA
BER.B;berberys brodawkowaty;Berberis verruculosa;;348;NA;NA;NA;NA;NA
BER;berberys pospolity;Berberis vulgaris;;31;NA;NA;NA;NA;NA
BER.VU.AT;berberys pospolity;Berberis vulgaris Atropurpurea;;358;NA;NA;NA;NA;NA
BER.WI;berberys Wilsona;Berberis wilsoniae;;360;NA;NA;NA;NA;NA
BRZ.H;brzoza Hosera;Betula Hoseri;;371;BRZ;60;1;BRZ1;#D2FEFB
BRZ.H;brzoza Hosera;Betula Hoseri;;371;BRZ;60;2;BRZ2;#86F3EF
BRZ.H;brzoza Hosera;Betula Hoseri;;371;BRZ;60;3;BRZ3;#40E6E7
BRZ.H;brzoza Hosera;Betula Hoseri;;371;BRZ;60;4;BRZ4;#40E6E7
BRZ.N;brzoza niska;Betula humilis;;374;BRZ;60;1;BRZ1;#D2FEFB
BRZ.N;brzoza niska;Betula humilis;;374;BRZ;60;2;BRZ2;#86F3EF
BRZ.N;brzoza niska;Betula humilis;;374;BRZ;60;3;BRZ3;#40E6E7
BRZ.N;brzoza niska;Betula humilis;;374;BRZ;60;4;BRZ4;#40E6E7
BRZ.M;brzoza Maksymowicza;Betula maximowicziana;;373;BRZ;60;1;BRZ1;#D2FEFB
BRZ.M;brzoza Maksymowicza;Betula maximowicziana;;373;BRZ;60;2;BRZ2;#86F3EF
BRZ.M;brzoza Maksymowicza;Betula maximowicziana;;373;BRZ;60;3;BRZ3;#40E6E7
BRZ.M;brzoza Maksymowicza;Betula maximowicziana;;373;BRZ;60;4;BRZ4;#40E6E7
BRZ.KA;brzoza karłowata;Betula nana;;372;BRZ;60;1;BRZ1;#D2FEFB
BRZ.KA;brzoza karłowata;Betula nana;;372;BRZ;60;2;BRZ2;#86F3EF
BRZ.KA;brzoza karłowata;Betula nana;;372;BRZ;60;3;BRZ3;#40E6E7
BRZ.KA;brzoza karłowata;Betula nana;;372;BRZ;60;4;BRZ4;#40E6E7
BRZ.C;brzoza ciemna;Betula obscura;;370;BRZ;60;1;BRZ1;#D2FEFB
BRZ.C;brzoza ciemna;Betula obscura;;370;BRZ;60;2;BRZ2;#86F3EF
BRZ.C;brzoza ciemna;Betula obscura;;370;BRZ;60;3;BRZ3;#40E6E7
BRZ.C;brzoza ciemna;Betula obscura;;370;BRZ;60;4;BRZ4;#40E6E7
BRZ.P;brzoza papierowa;Betula papyrifera;;375;BRZ;60;1;BRZ1;#D2FEFB
BRZ.P;brzoza papierowa;Betula papyrifera;;375;BRZ;60;2;BRZ2;#86F3EF
BRZ.P;brzoza papierowa;Betula papyrifera;;375;BRZ;60;3;BRZ3;#40E6E7
BRZ.P;brzoza papierowa;Betula papyrifera;;375;BRZ;60;4;BRZ4;#40E6E7
BET.PE.PU;brzoza brodawkowata;Betula pendula;;364;BRZ;60;1;BRZ1;#D2FEFB
BET.PE.PU;brzoza brodawkowata;Betula pendula;;364;BRZ;60;2;BRZ2;#86F3EF
BET.PE.PU;brzoza brodawkowata;Betula pendula;;364;BRZ;60;3;BRZ3;#40E6E7
